Ceremony,Year,Class,CanonicalCategory,Category,Film,FilmId,Name,Nominees,NomineeIds,Winner,Detail
87,2014,Production,COSTUME DESIGN,COSTUME DESIGN,Into the Woods,tt2180411,Colleen Atwood,Colleen Atwood,nm0041181,,
87,2014,Production,COSTUME DESIGN,COSTUME DESIGN,Maleficent,tt1587310,Anna B. Sheppard,Anna B. Sheppard,nm0081318,,
87,2014,Production,COSTUME DESIGN,COSTUME DESIGN,Mr. Turner,tt2473794,Jacqueline Durran,Jacqueline Durran,nm0244330,,
87,2014,Directing,DIRECTING,DIRECTING,Birdman or (The Unexpected Virtue of Ignorance),tt2562232,Alejandro G. Iñárritu,Alejandro G. Iñárritu,nm0327944,TRUE,
87,2014,Directing,DIRECTING,DIRECTING,Boyhood,tt1065073,Richard Linklater,Richard Linklater,nm0000500,,
87,2014,Directing,DIRECTING,DIRECTING,Foxcatcher,tt1100089,Bennett Miller,Bennett Miller,nm0587955,,
87,2014,Directing,DIRECTING,DIRECTING,The Grand Budapest Hotel,tt2278388,Wes Anderson,Wes Anderson,nm0027572,,
87,2014,Directing,DIRECTING,DIRECTING,The Imitation Game,tt2084970,Morten Tyldum,Morten Tyldum,nm0878763,,
87,2014,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),CitizenFour,tt4044364,"Laura Poitras, Mathilde Bonnefoy and Dirk Wilutzky",Laura Poitras|Mathilde Bonnefoy|Dirk Wilutzky,nm0688636|nm0094850|nm0934406,TRUE,
87,2014,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Finding Vivian Maier,tt2714900,John Maloof and Charlie Siskel,John Maloof|Charlie Siskel,nm5525244|nm0803020,,
87,2014,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Last Days in Vietnam,tt3279124,Rory Kennedy and Keven McAlester,Rory Kennedy|Keven McAlester,nm0448311|nm2222778,,
87,2014,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),The Salt of the Earth,tt3674140,"Wim Wenders, Juliano Ribeiro Salgado and David Rosier",Wim Wenders|Juliano Ribeiro Salgado|David Rosier,nm0000694|nm2081382|nm6514669,,
87,2014,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Virunga,tt3455224,Orlando von Einsiedel and Joanna Natasegara,Orlando von Einsiedel|Joanna Natasegara,nm3915542|nm3319085,,
87,2014,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Crisis Hotline: Veterans Press 1,tt3449252,Ellen Goosenberg Kent and Dana Perry,Ellen Goosenberg Kent|Dana Perry,nm0329651|nm0675017,TRUE,
87,2014,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Joanna,tt2976354,Aneta Kopacz,Aneta Kopacz,nm5098826,,
87,2014,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Our Curse,tt3069992,Tomasz Sliwinski and Maciej Slesicki,Tomasz Sliwinski|Maciej Slesicki,nm4724948|nm0805751,,
87,2014,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),The Reaper (La Parka),tt3438472,Gabriel Serra Arguello,Gabriel Serra Arguello,nm4717581,,
87,2014,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),White Earth,tt3044564,J. Christian Jensen,J. Christian Jensen,nm2650005,,
87,2014,Production,FILM EDITING,FILM EDITING,American Sniper,tt2179136,Joel Cox and Gary D. Roach,Joel Cox|Gary D. Roach,nm0185088|nm0730013,,
87,2014,Production,FILM EDITING,FILM EDITING,Boyhood,tt1065073,Sandra Adair,Sandra Adair,nm0010471,,
87,2014,Production,FILM EDITING,FILM EDITING,The Grand Budapest Hotel,tt2278388,Barney Pilling,Barney Pilling,nm1306189,,
87,2014,Production,FILM EDITING,FILM EDITING,The Imitation Game,tt2084970,William Goldenberg,William Goldenberg,nm0325549,,
87,2014,Production,FILM EDITING,FILM EDITING,Whiplash,tt2582802,Tom Cross,Tom Cross,nm0189285,TRUE,
87,2014,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Ida,tt2718492,Poland,,,TRUE,
87,2014,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Leviathan,tt2802154,Russia,,,,
87,2014,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Tangerines,tt2991224,Estonia,,,,
87,2014,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Timbuktu,tt3409392,Mauritania,,,,
87,2014,Title,INTERNATIONAL FEATURE FILM,FOREIGN LANGUAGE FILM,Wild Tales,tt3011894,Argentina,,,,
87,2014,Production,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,Foxcatcher,tt1100089,Bill Corso and Dennis Liddiard,Bill Corso|Dennis Liddiard,nm0181134|nm0509187,,
87,2014,Production,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,The Grand Budapest Hotel,tt2278388,Frances Hannon and Mark Coulier,Frances Hannon|Mark Coulier,nm0360470|nm0183418,TRUE,
87,2014,Production,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,Guardians of the Galaxy,tt2015381,Elizabeth Yianni-Georgiou and David White,Elizabeth Yianni-Georgiou|David White,nm0947958|nm0924675,,
87,2014,Music,MUSIC (Original Score),MUSIC (Original Score),The Grand Budapest Hotel,tt2278388,Alexandre Desplat,Alexandre Desplat,nm0006035,TRUE,
87,2014,Music,MUSIC (Original Score),MUSIC (Original Score),The Imitation Game,tt2084970,Alexandre Desplat,Alexandre Desplat,nm0006035,,
87,2014,Music,MUSIC (Original Score),MUSIC (Original Score),Interstellar,tt0816692,Hans Zimmer,Hans Zimmer,nm0001877,,
87,2014,Music,MUSIC (Original Score),MUSIC (Original Score),Mr. Turner,tt2473794,Gary Yershon,Gary Yershon,nm0947665,,
87,2014,Music,MUSIC (Original Score),MUSIC (Original Score),The Theory of Everything,tt2980516,Jóhann Jóhannsson,Jóhann Jóhannsson,nm0433580,,
87,2014,Music,MUSIC (Original Song),MUSIC (Original Song),The Lego Movie,tt1490017,Music and Lyric by Shawn Patterson,Shawn Patterson,nm0666405,,Everything Is Awesome
87,2014,Music,MUSIC (Original Song),MUSIC (Original Song),Selma,tt1020072,Music and Lyric by John Stephens and Lonnie Lynn,John Stephens|Lonnie Lynn,nm1775466|nm0996669,TRUE,Glory
87,2014,Music,MUSIC (Original Song),MUSIC (Original Song),Beyond the Lights,tt3125324,Music and Lyric by Diane Warren,Diane Warren,nm0005534,,Grateful
87,2014,Music,MUSIC (Original Song),MUSIC (Original Song),Glen Campbell...I'll Be Me,tt2049586,Music and Lyric by Glen Campbell and Julian Raymond,Glen Campbell|Julian Raymond,nm0004794|nm0713305,,I'm Not Gonna Miss You
87,2014,Music,MUSIC (Original Song),MUSIC (Original Song),Begin Again,tt1980929,Music and Lyric by Gregg Alexander and Danielle Brisebois,Gregg Alexander|Danielle Brisebois,nm1353967|nm0109815,,Lost Stars
87,2014,Title,BEST PICTURE,BEST PICTURE,American Sniper,tt2179136,"Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper and Peter Morgan, Producers",Clint Eastwood|Robert Lorenz|Andrew Lazar|Bradley Cooper|Peter Morgan,nm0000142|nm0520749|nm0493662|nm0177896|nm0604950,,
87,2014,Title,BEST PICTURE,BEST PICTURE,Birdman or (The Unexpected Virtue of Ignorance),tt2562232,"Alejandro G. Iñárritu, John Lesher and James W. Skotchdopole, Producers",Alejandro G. Iñárritu|John Lesher|James W. Skotchdopole,nm0327944|nm0971956|nm0804739,TRUE,
87,2014,Title,BEST PICTURE,BEST PICTURE,Boyhood,tt1065073,"Richard Linklater and Cathleen Sutherland, Producers",Richard Linklater|Cathleen Sutherland,nm0000500|nm0840060,,
87,2014,Title,BEST PICTURE,BEST PICTURE,The Grand Budapest Hotel,tt2278388,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson, Producers",Wes Anderson|Scott Rudin|Steven Rales|Jeremy Dawson,nm0027572|nm0748784|nm2262509|nm0206154,,
87,2014,Title,BEST PICTURE,BEST PICTURE,The Imitation Game,tt2084970,"Nora Grossman, Ido Ostrowsky and Teddy Schwarzman, Producers",Nora Grossman|Ido Ostrowsky|Teddy Schwarzman,nm3860486|nm1755470|nm3267061,,
87,2014,Title,BEST PICTURE,BEST PICTURE,Selma,tt1020072,"Christian Colson, Oprah Winfrey, Dede Gardner and Jeremy Kleiner, Producers",Christian Colson|Oprah Winfrey|Dede Gardner|Jeremy Kleiner,nm1384503|nm0001856|nm0306890|nm1250070,,
87,2014,Title,BEST PICTURE,BEST PICTURE,The Theory of Everything,tt2980516,"Tim Bevan, Eric Fellner, Lisa Bruce and Anthony McCarten, Producers",Tim Bevan|Eric Fellner|Lisa Bruce|Anthony McCarten,nm0079677|nm0271479|nm0115537|nm0565026,,
87,2014,Title,BEST PICTURE,BEST PICTURE,Whiplash,tt2582802,"Jason Blum, Helen Estabrook and David Lancaster, Producers",Jason Blum|Helen Estabrook|David Lancaster,nm0089658|nm2615685|nm0484123,,
87,2014,Production,ART DIRECTION,PRODUCTION DESIGN,The Grand Budapest Hotel,tt2278388,Production Design: Adam Stockhausen; Set Decoration: Anna Pinnock,Adam Stockhausen|Anna Pinnock,nm1360914|nm0003519,TRUE,
87,2014,Production,ART DIRECTION,PRODUCTION DESIGN,The Imitation Game,tt2084970,Production Design: Maria Djurkovic; Set Decoration: Tatiana Macdonald,Maria Djurkovic|Tatiana Macdonald,nm0229319|nm0526248,,
87,2014,Production,ART DIRECTION,PRODUCTION DESIGN,Interstellar,tt0816692,Production Design: Nathan Crowley; Set Decoration: Gary Fettis,Nathan Crowley|Gary Fettis,nm0189769|nm0275361,,
87,2014,Production,ART DIRECTION,PRODUCTION DESIGN,Into the Woods,tt2180411,Production Design: Dennis Gassner; Set Decoration: Anna Pinnock,Dennis Gassner|Anna Pinnock,nm0309357|nm0003519,,
87,2014,Production,ART DIRECTION,PRODUCTION DESIGN,Mr. Turner,tt2473794,Production Design: Suzie Davies; Set Decoration: Charlotte Watts,Suzie Davies|Charlotte Watts,nm0203990|nm0915117,,
87,2014,Title,SHORT FILM (Animated),SHORT FILM (Animated),The Bigger Picture,tt3610188,Daisy Jacobs and Christopher Hees,Daisy Jacobs|Christopher Hees,nm4441366|nm3576330,,
87,2014,Title,SHORT FILM (Animated),SHORT FILM (Animated),The Dam Keeper,tt3326262,Robert Kondo and Dice Tsutsumi,Robert Kondo|Dice Tsutsumi,nm2937142|nm1156606,,
87,2014,Title,SHORT FILM (Animated),SHORT FILM (Animated),Feast,tt3689498,Patrick Osborne and Kristina Reed,Patrick Osborne|Kristina Reed,nm2444148|nm0715534,TRUE,
87,2014,Title,SHORT FILM (Animated),SHORT FILM (Animated),Me and My Moulton,tt3946086,Torill Kove,Torill Kove,nm0468380,,
87,2014,Title,SHORT FILM (Animated),SHORT FILM (Animated),A Single Life,tt3838700,Joris Oprins,Joris Oprins,nm1977837,,
87,2014,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Aya,tt2326094,Oded Binnun and Mihal Brezis,Oded Binnun|Mihal Brezis,nm1729068|nm1729072,,
87,2014,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Boogaloo and Graham,tt3612232,Michael Lennox and Ronan Blaney,Michael Lennox|Ronan Blaney,nm3156269|nm3905562,,
87,2014,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Butter Lamp (La Lampe Au Beurre De Yak),tt2922078,Hu Wei and Julien Féret,Hu Wei|Julien Féret,nm5130656|nm0299676,,
87,2014,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Parvaneh,tt3008010,Talkhon Hamzavi and Stefan Eichenberger,Talkhon Hamzavi|Stefan Eichenberger,nm4422449|nm3022531,,
87,2014,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),The Phone Call,tt3071532,Mat Kirkby and James Lucas,Mat Kirkby|James Lucas,nm2375389|nm5819328,TRUE,
87,2014,Production,SOUND EDITING,SOUND EDITING,American Sniper,tt2179136,Alan Robert Murray and Bub Asman,Alan Robert Murray|Bub Asman,nm0614812|nm0039544,TRUE,
87,2014,Production,SOUND EDITING,SOUND EDITING,Birdman or (The Unexpected Virtue of Ignorance),tt2562232,Martín Hernández and Aaron Glascock,Martín Hernández|Aaron Glascock,nm0380057|nm0321790,,
87,2014,Production,SOUND EDITING,SOUND EDITING,The Hobbit: The Battle of the Five Armies,tt2310332,Brent Burge and Jason Canovas,Brent Burge|Jason Canovas,nm0121151|nm0134417,,
87,2014,Production,SOUND EDITING,SOUND EDITING,Interstellar,tt0816692,Richard King,Richard King,nm0455185,,
87,2014,Production,SOUND EDITING,SOUND EDITING,Unbroken,tt1809398,Becky Sullivan and Andrew DeCristofaro,Becky Sullivan|Andrew DeCristofaro,nm0167915|nm0214014,,
87,2014,Production,SOUND MIXING,SOUND MIXING,American Sniper,tt2179136,"John Reitz, Gregg Rudloff and Walt Martin",John Reitz|Gregg Rudloff|Walt Martin,nm0718676|nm0748832|nm0553190,,
87,2014,Production,SOUND MIXING,SOUND MIXING,Birdman or (The Unexpected Virtue of Ignorance),tt2562232,"Jon Taylor, Frank A. Montaño and Thomas Varga",Jon Taylor|Frank A. Montaño|Thomas Varga,nm0852656|nm0599057|nm0889746,,
87,2014,Production,SOUND MIXING,SOUND MIXING,Interstellar,tt0816692,"Gary A. Rizzo, Gregg Landaker and Mark Weingarten",Gary A. Rizzo|Gregg Landaker|Mark Weingarten,nm0729886|nm0484414|nm0918319,,
87,2014,Production,SOUND MIXING,SOUND MIXING,Unbroken,tt1809398,"Jon Taylor, Frank A. Montaño and David Lee",Jon Taylor|Frank A. Montaño|David Lee,nm0852656|nm0599057|nm1325883,,
87,2014,Production,SOUND MIXING,SOUND MIXING,Whiplash,tt2582802,"Craig Mann, Ben Wilkins and Thomas Curley",Craig Mann|Ben Wilkins|Thomas Curley,nm1023649|nm0929240|nm1093577,TRUE,
87,2014,Production,VISUAL EFFECTS,VISUAL EFFECTS,Captain America: The Winter Soldier,tt1843866,"Dan DeLeeuw, Russell Earl, Bryan Grill and Dan Sudick",Dan DeLeeuw|Russell Earl|Bryan Grill|Dan Sudick,nm0216699|nm0247270|nm0341985|nm0837203,,
87,2014,Production,VISUAL EFFECTS,VISUAL EFFECTS,Dawn of the Planet of the Apes,tt2103281,"Joe Letteri, Dan Lemmon, Daniel Barrett and Erik Winquist",Joe Letteri|Dan Lemmon|Daniel Barrett|Erik Winquist,nm0504784|nm0501424|nm2280778|nm0935445,,
87,2014,Production,VISUAL EFFECTS,VISUAL EFFECTS,Guardians of the Galaxy,tt2015381,"Stephane Ceretti, Nicolas Aithadi, Jonathan Fawkner and Paul Corbould",Stephane Ceretti|Nicolas Aithadi|Jonathan Fawkner|Paul Corbould,nm0148547|nm1212365|nm1000834|nm0179274,,
87,2014,Production,VISUAL EFFECTS,VISUAL EFFECTS,Interstellar,tt0816692,"Paul Franklin, Andrew Lockley, Ian Hunter and Scott Fisher",Paul Franklin|Andrew Lockley|Ian Hunter|Scott Fisher,nm0291518|nm0516916|nm0402843|nm0279782,TRUE,
87,2014,Production,VISUAL EFFECTS,VISUAL EFFECTS,X-Men: Days of Future Past,tt1877832,"Richard Stammers, Lou Pecora, Tim Crosbie and Cameron Waldbauer",Richard Stammers|Lou Pecora|Tim Crosbie|Cameron Waldbauer,nm0821868|nm1022027|nm0188963|nm0907030,,
87,2014,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),American Sniper,tt2179136,Written by Jason Hall,Jason Hall,nm0355699,,
87,2014,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),The Imitation Game,tt2084970,Written by Graham Moore,Graham Moore,nm2441699,TRUE,
87,2014,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Inherent Vice,tt1791528,Written for the screen by Paul Thomas Anderson,Paul Thomas Anderson,nm0000759,,
87,2014,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),The Theory of Everything,tt2980516,Screenplay by Anthony McCarten,Anthony McCarten,nm0565026,,
87,2014,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Whiplash,tt2582802,Written by Damien Chazelle,Damien Chazelle,nm3227090,,
87,2014,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Birdman or (The Unexpected Virtue of Ignorance),tt2562232,"Written by Alejandro G. Iñárritu, Nicolás Giacobone, Alexander Dinelaris, Jr. & Armando Bo",Alejandro G. Iñárritu|Nicolás Giacobone|Alexander Dinelaris Jr.|Armando Bo,nm0327944|nm1481172|nm5409486|nm3174584,TRUE,
87,2014,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Boyhood,tt1065073,Written by Richard Linklater,Richard Linklater,nm0000500,,
87,2014,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Foxcatcher,tt1100089,Written by E. Max Frye and Dan Futterman,E. Max Frye|Dan Futterman,nm0296861|nm0001246,,
87,2014,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),The Grand Budapest Hotel,tt2278388,Screenplay by Wes Anderson; Story by Wes Anderson & Hugo Guinness,Wes Anderson|Hugo Guinness,nm0027572|nm2450453,,
87,2014,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Nightcrawler,tt2872718,Written by Dan Gilroy,Dan Gilroy,nm0319659,,
87,2014,Special,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,,,Harry Belafonte,Harry Belafonte,nm0000896,TRUE,
87,2014,Special,HONORARY AWARD,HONORARY AWARD,,,,Jean-Claude Carrière,nm0140643,TRUE,
87,2014,Special,HONORARY AWARD,HONORARY AWARD,,,,Hayao Miyazaki,nm0594503,TRUE,
87,2014,Special,HONORARY AWARD,HONORARY AWARD,,,,Maureen O'Hara,nm0000058,TRUE,
87,2014,Special,GORDON E. SAWYER AWARD,GORDON E. SAWYER AWARD,,,,David Winchester Gray,nm0336561,TRUE,
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),,,,Dr. Larry Hornbeck,nm7052379,TRUE,Digital Apparatuses Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Iain Neil|ANDRÉ De Winter,nm7052364|nm7052365,TRUE,Lenses and Filters
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Brad Walker|D. Scott Dewald|Bill Werner|Greg Pettitt|Frank Poradish,nm7052366|nm7052367|nm7052368|nm7052369|nm6140425,TRUE,Digital Apparatuses Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Ichiro Tsutsui|Masahiro Take|Mitsuyasu Tamura|Mitsuru Asano,nm7052370|nm7052371|nm7052372|nm7052373,TRUE,Digital Apparatuses Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,John Frederick|Bob Myers|Karl Rasche|Tom Lianza,nm7052374|nm7052375|nm5961413|nm7052376,TRUE,Digital Apparatuses Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Peter Braun,nm6611810,TRUE,Camera Cranes
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Robert Nagle|Allan Padelford,nm1103524|nm0655634,TRUE,Camera Cranes
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Harold Milligan|Steven Krycho|Reiner Doetzkies,nm7052354|nm7052355|nm7052356,TRUE,Digital Apparatuses Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Cary Phillips|Nicolas Popravka|Philip Peterson|Colette Mullenhoff,nm0680288|nm0691612|nm0677342|nm2194235,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Tim Cotter|Roger Van Der Laan|Ken Pearce|GREG LaSALLE,nm7052357|nm7052358|nm1112994|nm3040632,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Dan Piponi|Kim Libreri|George Borshukov,nm0685004|nm0508912|nm0097474,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Marco Revelant|Alasdair Coull|Shane Cooper,nm1465667|nm2024498|nm1152433,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Michael Sechrest|Chris King|Greg Croft,nm7052359|nm7052360|nm7052361,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Scott Peterson|Jeff Budsberg|Jonathan Gibbs,nm1661116|nm3186694|nm1634343,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Erwin Coumans|Nafees Bin Zafar|Stephen Marshall,nm7052362|nm2534738|nm1547687,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Brice Criswell|Ron Fedkiw,nm1216195|nm1730590,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Ben Cole|Eric Parker|James O'Brien,nm3200516|nm7052363|nm5586298,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Magnus Wrenninge,nm1629622,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Robert Bridson,nm4897744,TRUE,Digital Imaging Technology
87,2014,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,KEN MUSETH|PETER CUCKA|MIHAI ALDÉN,nm3093155|nm5961406|nm5961405,TRUE,Digital Imaging Technology
87,2014,Special,AWARD OF COMMENDATION,AWARD OF COMMENDATION,,,,Steven Tiffen|Jeff Cohen|Michael Fecik,nm6240105|nm7052377|nm7052378,TRUE,
88,2015,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Trumbo,tt3203606,Bryan Cranston,Bryan Cranston,nm0186505,,Dalton Trumbo
88,2015,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,The Martian,tt3659388,Matt Damon,Matt Damon,nm0000354,,Mark Watney
88,2015,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,The Revenant,tt1663202,Leonardo DiCaprio,Leonardo DiCaprio,nm0000138,TRUE,Hugh Glass
